"Geolocation","Commodity","year","month","price","date"
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"March",17.95,2016-03-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"April",19.6,2016-04-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"May",17.57,2016-05-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"June",18.43,2016-06-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"July",19.03,2016-07-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"August",18.51,2016-08-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"September",16.03,2016-09-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"October",16.54,2016-10-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"November",18.32,2016-11-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"December",19.82,2016-12-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"Annual",17.96,NA
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"January",18.08,2017-01-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"February",21.06,2017-02-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"March",19.2,2017-03-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"April",18.6,2017-04-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"May",19.5,2017-05-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"June",20.1,2017-06-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"July",21.11,2017-07-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"August",18.45,2017-08-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"September",17.53,2017-09-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"October",18,2017-10-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"November",19.89,2017-11-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"December",21.44,2017-12-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"Annual",19.41,NA
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"January",20.23,2018-01-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"February",21.31,2018-02-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"March",19.93,2018-03-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"April",19.79,2018-04-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"May",21.21,2018-05-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"June",23.7,2018-06-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"July",18.85,2018-07-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"August",22.54,2018-08-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"September",21.14,2018-09-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"October",19.94,2018-10-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"November",20.04,2018-11-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"December",23.78,2018-12-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"Annual",21.04,NA
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"January",18.55,2019-01-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"February",16.81,2019-02-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"March",16.45,2019-03-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"April",15.18,2019-04-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"May",14.44,2019-05-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"June",14.86,2019-06-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"July",16.68,2019-07-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"August",12.41,2019-08-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"September",14.33,2019-09-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"October",14.44,2019-10-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"November",14.25,2019-11-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"December",16.38,2019-12-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"Annual",15.4,NA
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"January",14.81,2020-01-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"February",15.94,2020-02-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"March",16.26,2020-03-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"April",18.01,2020-04-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"May",18.99,2020-05-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"June",15.98,2020-06-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"July",16.3,2020-07-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"August",17.01,2020-08-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"September",13.62,2020-09-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"October",14.02,2020-10-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"November",16.31,2020-11-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"December",17.64,2020-12-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"Annual",16.24,NA
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"January",19.28,2021-01-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"February",21.12,2021-02-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"March",21.3,2021-03-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"April",17.22,2021-04-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"May",16.53,2021-05-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"June",15.87,2021-06-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"July",15.76,2021-07-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"August",17.93,2021-08-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"September",16.41,2021-09-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"October",16.96,2021-10-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"November",17.27,2021-11-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"December",16.77,2021-12-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"Annual",17.7,NA
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"January",17.63,2022-01-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"February",18.79,2022-02-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"March",19.65,2022-03-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"April",20.01,2022-04-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"May",18.49,2022-05-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"June",18.69,2022-06-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"July",18.89,2022-07-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"August",18.62,2022-08-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"September",16.94,2022-09-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"October",17.82,2022-10-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"November",17.68,2022-11-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"December",18.59,2022-12-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"Annual",18.48,NA
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"January",18.97,2023-01-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"February",20.97,2023-02-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"March",21.42,2023-03-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"April",21.57,2023-04-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"May",21.91,2023-05-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"June",21.64,2023-06-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"July",20.42,2023-07-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"August",25.95,2023-08-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"September",23.22,2023-09-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"October",20.22,2023-10-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"November",23.84,2023-11-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"December",24.32,2023-12-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"Annual",22.04,NA
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"January",30,2024-01-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"February",26.96,2024-02-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"March",28,2024-03-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"April",29.17,2024-04-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"May",30.99,2024-05-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"June",30,2024-06-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"July",26.93,2024-07-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"August",28.02,2024-08-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"September",23.74,2024-09-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"October",22.86,2024-10-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"November",23.7,2024-11-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"December",24.08,2024-12-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"Annual",27.04,NA
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2025,"January",21.7,2025-01-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2025,"February",22.38,2025-02-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2025,"March",21.46,2025-03-01
"....Tarlac","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2025,"April",21,2025-04-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2010,"January",15.05,2010-01-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2010,"February",16.47,2010-02-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2010,"March",16.45,2010-03-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2010,"April",16.48,2010-04-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2010,"May",16.11,2010-05-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2010,"June",15.52,2010-06-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2010,"July",15.31,2010-07-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2010,"September",14.71,2010-09-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2010,"October",14.36,2010-10-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2010,"November",13.06,2010-11-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2010,"December",13.47,2010-12-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2010,"Annual",15.18,NA
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2011,"January",15.52,2011-01-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2011,"February",16.68,2011-02-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2011,"March",16.72,2011-03-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2011,"April",16.77,2011-04-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2011,"May",17.04,2011-05-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2011,"June",17.06,2011-06-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2011,"October",15.59,2011-10-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2011,"November",16.62,2011-11-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2011,"December",16.63,2011-12-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2011,"Annual",16.51,NA
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2012,"January",17.8,2012-01-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2012,"February",18.25,2012-02-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2012,"March",18.08,2012-03-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2012,"April",18,2012-04-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2012,"May",18.03,2012-05-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2012,"June",18.26,2012-06-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2012,"September",17.37,2012-09-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2012,"October",16.9,2012-10-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2012,"November",16.23,2012-11-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2012,"December",16.31,2012-12-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2012,"Annual",17.52,NA
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"January",16.42,2013-01-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"February",16.91,2013-02-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"March",17.15,2013-03-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"April",17.04,2013-04-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"May",17.3,2013-05-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"June",18.15,2013-06-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"September",19.6,2013-09-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"October",17.83,2013-10-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"November",16.96,2013-11-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"December",18.7,2013-12-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"Annual",17.61,NA
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"January",20.65,2014-01-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"February",21.61,2014-02-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"March",22.96,2014-03-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"April",23.2,2014-04-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"May",22.35,2014-05-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"June",22.25,2014-06-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"September",22.6,2014-09-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"October",20.31,2014-10-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"November",19.82,2014-11-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"December",19.78,2014-12-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"Annual",21.55,NA
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"January",18.22,2015-01-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"February",19.06,2015-02-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"March",18.31,2015-03-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"April",17.81,2015-04-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"May",18.27,2015-05-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"June",18.34,2015-06-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"September",18.71,2015-09-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"October",16.98,2015-10-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"November",17.57,2015-11-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"December",17.67,2015-12-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"Annual",18.09,NA
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"January",18.1,2016-01-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"February",16.83,2016-02-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"March",17.2,2016-03-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"April",17.2,2016-04-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"May",18.17,2016-05-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"June",17.78,2016-06-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"September",18.05,2016-09-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"October",18.44,2016-10-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"November",17.49,2016-11-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"December",17.94,2016-12-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"Annual",17.72,NA
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"January",19.15,2017-01-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"February",19.69,2017-02-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"March",19.46,2017-03-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"April",20.97,2017-04-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"May",21.17,2017-05-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"June",21.08,2017-06-01
"....Zambales","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"September",21.02,2017-09-01
